date,year,month,season,state,state_abbr,primary_mode,etiology,serotype_or_genotype,ifsac_category,setting,illnesses,hospitalizations,deaths,outbreak_severity,food_vehicle_missing,water_exposure,water_exposure_missing,water_type,water_type_group,animal_type,animal_group,is_food_related,is_water_related,is_animal_related
1972-07-01,1972,7,Summer,Ohio,OH,Water,Hepatitis A,Not Applicable,Not Applicable,Unknown,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1972-07-01,1972,7,Summer,Pennsylvania,PA,Water,Hepatitis A,Not Applicable,Not Applicable,Camp/cabin,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1972-08-01,1972,8,Summer,Alabama,AL,Water,Hepatitis A,Not Applicable,Not Applicable,Community/municipality,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1972-08-01,1972,8,Summer,North Carolina,NC,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1972-09-01,1972,9,Fall,Tennessee,TN,Water,Unknown,Not Applicable,Not Applicable,School/college/university,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1972-09-01,1972,9,Fall,Washington,WA,Water,Salmonella enterica,Newport,Not Applicable,Outdoor Area,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1972-09-01,1972,9,Fall,Utah,UT,Water,Giardia duodenalis,Not Applicable,Not Applicable,Camp/cabin,60,-0.18460740711594367,-0.0910808702943546,59.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1972-09-01,1972,9,Fall,Hawaii,HI,Water,Shigella sonnei,Not Applicable,Not Applicable,Camp/cabin,61,-0.18460740711594367,-0.0910808702943546,60.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1972-10-01,1972,10,Fall,Alabama,AL,Water,Hepatitis A,Not Applicable,Not Applicable,School/college/university,50,-0.18460740711594367,-0.0910808702943546,49.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1972-11-01,1972,11,Fall,Iowa,IA,Water,Shigella sonnei,Not Applicable,Not Applicable,School/college/university,208,-0.18460740711594367,-0.0910808702943546,207.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1972-11-01,1972,11,Fall,West Virginia,WV,Water,Unknown,Not Applicable,Not Applicable,Unknown,60,-0.18460740711594367,-0.0910808702943546,59.724311722589704,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1972-11-01,1972,11,Fall,Florida,FL,Water,Oil,Not Applicable,Not Applicable,Community/municipality,41,-0.18460740711594367,-0.0910808702943546,40.724311722589704,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1972-12-01,1972,12,Winter,Colorado,CO,Water,Giardia duodenalis,Not Applicable,Not Applicable,Subdivision/Neighborhood,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-02-01,1973,2,Winter,Alabama,AL,Water,Hepatitis A,Not Applicable,Not Applicable,Community/municipality,50,-0.18460740711594367,-0.0910808702943546,49.724311722589704,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-02-01,1973,2,Winter,Florida,FL,Water,Salmonella enterica,Typhi,Not Applicable,Camp/cabin,210,-0.18460740711594367,-0.0910808702943546,209.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-03-01,1973,3,Spring,New Jersey,NJ,Water,Unknown,Not Applicable,Not Applicable,Office/indoor workplace,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Drinking water,Present,Commercially-Bottled,Other,Not Applicable,Missing/NA,0,1,0
1973-04-01,1973,4,Spring,Maryland,MD,Water,Salmonella enterica,Typhi,Not Applicable,Farm/dairy/agricultural setting,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Drinking water,Present,Individual/Private,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-06-01,1973,6,Summer,New Jersey,NJ,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,22,-0.18460740711594367,-0.0910808702943546,21.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-06-01,1973,6,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Hotel/motel,38,-0.18460740711594367,-0.0910808702943546,37.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-06-01,1973,6,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Hotel/motel,71,-0.18460740711594367,-0.0910808702943546,70.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-06-01,1973,6,Summer,Arizona,AZ,Water,Shigella unknown,Not Applicable,Not Applicable,Private home/residence,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Drinking water,Present,Individual/Private,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-06-01,1973,6,Summer,Virginia,VA,Water,Legionella pneumophila,unknown,Not Applicable,Factory/industrial facility,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1973-07-01,1973,7,Summer,Oregon,OR,Water,Unknown,Not Applicable,Not Applicable,Unknown,29,-0.18460740711594367,-0.0910808702943546,28.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-07-01,1973,7,Summer,Alaska,AK,Water,Shigella unknown,Not Applicable,Not Applicable,Community/municipality,50,-0.18460740711594367,-0.0910808702943546,49.724311722589704,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-07-01,1973,7,Summer,Arkansas,AR,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,225,-0.18460740711594367,-0.0910808702943546,224.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-07-01,1973,7,Summer,Colorado,CO,Water,Giardia duodenalis,Not Applicable,Not Applicable,Hotel/motel,16,-0.18460740711594367,-0.0910808702943546,15.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-07-01,1973,7,Summer,Ohio,OH,Water,Hepatitis A,Not Applicable,Not Applicable,Park - Other/Unspecified,35,-0.18460740711594367,-0.0910808702943546,34.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-07-01,1973,7,Summer,Virginia,VA,Water,Legionella pneumophila,unknown,Not Applicable,Factory/industrial facility,10,2.1242522499826784,-0.0910808702943546,12.033171379688325,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1973-08-01,1973,8,Summer,Tennessee,TN,Water,Giardia duodenalis,Not Applicable,Not Applicable,Farm/dairy/agricultural setting,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Drinking water,Present,Individual/Private,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-08-01,1973,8,Summer,New Jersey,NJ,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,46,-0.18460740711594367,-0.0910808702943546,45.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-08-01,1973,8,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Restaurant,24,-0.18460740711594367,-0.0910808702943546,23.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-08-01,1973,8,Summer,Pennsylvania,PA,Water,Shigella sonnei,Not Applicable,Not Applicable,Fee-based facility/membership club,181,-0.18460740711594367,-0.0910808702943546,180.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-08-01,1973,8,Summer,Arkansas,AR,Water,Unknown,Not Applicable,Not Applicable,Unknown,42,-0.18460740711594367,-0.0910808702943546,41.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-08-01,1973,8,Summer,Connecticut,CT,Water,Unknown,Not Applicable,Not Applicable,Community/municipality,74,-0.18460740711594367,-0.0910808702943546,73.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-09-01,1973,9,Fall,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Religious facility,153,-0.18460740711594367,-0.0910808702943546,152.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-10-01,1973,10,Fall,Florida,FL,Water,Unknown,Not Applicable,Not Applicable,Factory/industrial facility,194,-0.18460740711594367,-0.0910808702943546,193.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-11-01,1973,11,Fall,Vermont,VT,Water,Giardia duodenalis,Not Applicable,Not Applicable,Community/municipality,32,-0.18460740711594367,-0.0910808702943546,31.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-12-01,1973,12,Winter,Maryland,MD,Water,Shigella unknown,Not Applicable,Not Applicable,Hospital,94,-0.18460740711594367,4.787504517057936,98.60289710994199,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1973-12-01,1973,12,Winter,Vermont,VT,Water,Giardia duodenalis,Not Applicable,Not Applicable,Community/municipality,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1973-12-01,1973,12,Winter,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Restaurant,145,-0.18460740711594367,-0.0910808702943546,144.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-01-01,1974,1,Winter,Florida,FL,Water,Shigella sonnei,Not Applicable,Not Applicable,Community/municipality,1200,-0.18460740711594367,-0.0910808702943546,1199.7243117225898,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-01-01,1974,1,Winter,New Jersey,NJ,Water,Unknown,Not Applicable,Not Applicable,Restaurant,57,-0.18460740711594367,-0.0910808702943546,56.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-02-01,1974,2,Winter,Oregon,OR,Water,Oil,Not Applicable,Not Applicable,Unknown,18,-0.18460740711594367,-0.0910808702943546,17.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-03-01,1974,3,Spring,Idaho,ID,Water,Unknown,Not Applicable,Not Applicable,Restaurant,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-04-01,1974,4,Spring,North Carolina,NC,Water,Fluoride,Not Applicable,Not Applicable,School/college/university,213,-0.18460740711594367,-0.0910808702943546,212.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-06-01,1974,6,Summer,New Hampshire,NH,Water,Giardia duodenalis,Not Applicable,Not Applicable,Community/municipality,78,-0.18460740711594367,-0.0910808702943546,77.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-06-01,1974,6,Summer,Washington,WA,Water,Salmonella enterica,Typhi,Not Applicable,Private home/residence,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Drinking water,Present,Individual/Private,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-06-01,1974,6,Summer,Colorado,CO,Water,Giardia duodenalis,Not Applicable,Not Applicable,Hotel/motel,18,-0.18460740711594367,-0.0910808702943546,17.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-07-01,1974,7,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Restaurant,72,-0.18460740711594367,-0.0910808702943546,71.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-07-01,1974,7,Summer,Alaska,AK,Water,Salmonella unknown,Not Applicable,Not Applicable,Mobile home/trailer park,34,-0.18460740711594367,-0.0910808702943546,33.724311722589704,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-07-01,1974,7,Summer,Wisconsin,WI,Water,Phenol,Not Applicable,Not Applicable,Farm/dairy/agricultural setting,17,-0.18460740711594367,-0.0910808702943546,16.7243117225897,Missing,Drinking water,Present,Individual/Private,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-07-01,1974,7,Summer,Ohio,OH,Water,Shigella unknown,Not Applicable,Not Applicable,Park - State Park,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-08-01,1974,8,Summer,Colorado,CO,Water,Unknown,Not Applicable,Not Applicable,Resort,85,-0.18460740711594367,-0.0910808702943546,84.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-08-01,1974,8,Summer,Oregon,OR,Water,Unknown,Not Applicable,Not Applicable,Unknown,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-08-01,1974,8,Summer,Oregon,OR,Water,Unknown,Not Applicable,Not Applicable,Community/municipality,400,-0.18460740711594367,-0.0910808702943546,399.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-08-01,1974,8,Summer,Pennsylvania,PA,Water,Shigella sonnei,Not Applicable,Not Applicable,Camp/cabin,600,-0.18460740711594367,-0.0910808702943546,599.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-08-01,1974,8,Summer,New Hampshire,NH,Water,Unknown,Not Applicable,Not Applicable,Backcountry/wilderness area,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1974-09-01,1974,9,Fall,California,CA,Water,Unknown,Not Applicable,Not Applicable,Unknown,18,-0.18460740711594367,-0.0910808702943546,17.7243117225897,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1974-09-01,1974,9,Fall,Utah,UT,Water,Giardia duodenalis,Not Applicable,Not Applicable,Backcountry/wilderness area,34,-0.18460740711594367,-0.0910808702943546,33.724311722589704,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1974-09-01,1974,9,Fall,Pennsylvania,PA,Water,Legionella pneumophila,unknown,Not Applicable,Hotel/motel,11,-0.18460740711594367,-0.0910808702943546,10.724311722589702,Missing,Undetermined water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1974-09-01,1974,9,Fall,New York,NY,Water,Chromium,Not Applicable,Not Applicable,Office/indoor workplace,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-10-01,1974,10,Fall,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Restaurant,18,-0.18460740711594367,-0.0910808702943546,17.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1974-11-01,1974,11,Fall,New York,NY,Water,Giardia duodenalis,Not Applicable,Not Applicable,Community/municipality,4800,-0.18460740711594367,-0.0910808702943546,4799.724311722589,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1974-12-01,1974,12,Winter,Montana,MT,Water,Unknown,Not Applicable,Not Applicable,Resort,615,-0.18460740711594367,-0.0910808702943546,614.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-01-01,1975,1,Winter,New Jersey,NJ,Water,Unknown,Not Applicable,Not Applicable,Restaurant,390,-0.18460740711594367,-0.0910808702943546,389.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-02-01,1975,2,Winter,Massachusetts,MA,Water,Hepatitis A,Not Applicable,Not Applicable,Outdoor Area,17,-0.18460740711594367,-0.0910808702943546,16.7243117225897,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1975-03-01,1975,3,Spring,Puerto Rico,PR,Water,Unknown,Not Applicable,Not Applicable,Community/municipality,550,-0.18460740711594367,-0.0910808702943546,549.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1975-04-01,1975,4,Spring,Indiana,IN,Water,Unknown,Not Applicable,Not Applicable,Community/municipality,1400,-0.18460740711594367,-0.0910808702943546,1399.7243117225898,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1975-04-01,1975,4,Spring,New Jersey,NJ,Water,Unknown,Not Applicable,Not Applicable,School/college/university,350,-0.18460740711594367,-0.0910808702943546,349.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1975-05-01,1975,5,Spring,California,CA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,80,-0.18460740711594367,-0.0910808702943546,79.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-05-01,1975,5,Spring,Ohio,OH,Water,Unknown,Not Applicable,Not Applicable,Hotel/motel,140,-0.18460740711594367,-0.0910808702943546,139.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-05-01,1975,5,Spring,Louisiana,LA,Water,Oil,Not Applicable,Not Applicable,Factory/industrial facility,26,-0.18460740711594367,-0.0910808702943546,25.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-06-01,1975,6,Summer,Oregon,OR,Water,"Escherichia coli, Enterotoxigenic",O6:H16,Not Applicable,Park - National Park,1000,-0.18460740711594367,-0.0910808702943546,999.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-06-01,1975,6,Summer,California,CA,Water,Unknown,Not Applicable,Not Applicable,Resort,900,-0.18460740711594367,-0.0910808702943546,899.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-06-01,1975,6,Summer,Arkansas,AR,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,500,-0.18460740711594367,-0.0910808702943546,499.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-06-01,1975,6,Summer,New Jersey,NJ,Water,herbicide,Not Applicable,Not Applicable,Private home/residence,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1975-06-01,1975,6,Summer,Minnesota,MN,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,136,-0.18460740711594367,-0.0910808702943546,135.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-07-01,1975,7,Summer,Tennessee,TN,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,40,-0.18460740711594367,-0.0910808702943546,39.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-07-01,1975,7,Summer,California,CA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-07-01,1975,7,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,88,-0.18460740711594367,-0.0910808702943546,87.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-08-01,1975,8,Summer,Kansas,KS,Water,Legionella unknown,Not Applicable,Not Applicable,Hospital,3,-0.18460740711594367,7.226797210734081,10.042189803618138,Missing,Undetermined water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1975-08-01,1975,8,Summer,Arkansas,AR,Water,Unknown,Not Applicable,Not Applicable,Hotel/motel,23,-0.18460740711594367,-0.0910808702943546,22.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-08-01,1975,8,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Community/municipality,5000,-0.18460740711594367,-0.0910808702943546,4999.724311722589,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1975-08-01,1975,8,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Restaurant,37,-0.18460740711594367,-0.0910808702943546,36.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-08-01,1975,8,Summer,Montana,MT,Water,Shigella sonnei,Not Applicable,Not Applicable,Camp/cabin,56,-0.18460740711594367,-0.0910808702943546,55.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-09-01,1975,9,Fall,Louisiana,LA,Water,Copper,Not Applicable,Not Applicable,School/college/university,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-09-01,1975,9,Fall,Idaho,ID,Water,Giardia duodenalis,Not Applicable,Not Applicable,Unknown,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
1975-09-01,1975,9,Fall,Oregon,OR,Water,Unknown,Not Applicable,Not Applicable,Unknown,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-10-01,1975,10,Fall,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Hall/Meeting Facility,100,-0.18460740711594367,-0.0910808702943546,99.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1975-10-01,1975,10,Fall,South Carolina,SC,Water,ethyl acrylate,Not Applicable,Not Applicable,Community/municipality,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1976-02-01,1976,2,Winter,Colorado,CO,Water,Giardia duodenalis,Not Applicable,Not Applicable,Resort,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-02-01,1976,2,Winter,Vermont,VT,Water,Unknown,Not Applicable,Not Applicable,Hotel/motel,150,-0.18460740711594367,-0.0910808702943546,149.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1976-03-01,1976,3,Spring,New York,NY,Water,Salmonella unknown,Not Applicable,Not Applicable,Resort,750,-0.18460740711594367,-0.0910808702943546,749.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1976-03-01,1976,3,Spring,Tennessee,TN,Water,Chlordane,Not Applicable,Not Applicable,Community/municipality,13,-0.18460740711594367,-0.0910808702943546,12.724311722589702,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1976-04-01,1976,4,Spring,Oklahoma,OK,Water,Unknown,Not Applicable,Not Applicable,School/college/university,65,-0.18460740711594367,-0.0910808702943546,64.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-04-01,1976,4,Spring,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Fee-based facility/membership club,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-04-01,1976,4,Spring,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-05-01,1976,5,Spring,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Fee-based facility/membership club,35,-0.18460740711594367,-0.0910808702943546,34.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-05-01,1976,5,Spring,Washington,WA,Water,Giardia duodenalis,Not Applicable,Not Applicable,Community/municipality,600,-0.18460740711594367,-0.0910808702943546,599.7243117225897,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1976-05-01,1976,5,Spring,California,CA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,60,-0.18460740711594367,-0.0910808702943546,59.724311722589704,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-05-01,1976,5,Spring,California,CA,Water,Unknown,Not Applicable,Not Applicable,Resort,46,-0.18460740711594367,-0.0910808702943546,45.724311722589704,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
1976-05-01,1976,5,Spring,Colorado,CO,Water,Unknown,Not Applicable,Not Applicable,Restaurant,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-06-01,1976,6,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-06-01,1976,6,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,School/college/university,26,-0.18460740711594367,-0.0910808702943546,25.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-06-01,1976,6,Summer,Pennsylvania,PA,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
1976-06-01,1976,6,Summer,Idaho,ID,Water,Unknown,Not Applicable,Not Applicable,Camp/cabin,100,-0.18460740711594367,-0.0910808702943546,99.7243117225897,Missing,Drinking water,Present,Other,Natural/Other,Not Applicable,Missing/NA,0,1,0
