year,month,date,season,state,state_abbr,primary_mode,setting,etiology,etiology_grouped,ifsac_category,food_vehicle,water_exposure,water_type,water_type_group,animal_type,animal_group,illnesses,hospitalizations,deaths,illnesses_std,hospitalizations_std,deaths_std,hosp_per_ill,death_per_ill,food_vehicle_missing,water_exposure_missing,is_food_related,is_water_related,is_animal_related
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,13.0,1.0,0.0,-0.01294451395039777,0.07220121886936216,-0.09101070221646372,0.07692307692307693,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Oregon,OR,Food,Unknown,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,42.0,0.0,0.0,0.005591956818745484,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Maryland,MD,Food,Restaurant: Other,Salmonella enterica,Salmonella,Multiple,crab cakes,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,1.0,0.0,-0.018697211775304298,0.07220121886936216,-0.09101070221646372,0.25,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,1.0,0.0,-0.017418834480880625,0.07220121886936216,-0.09101070221646372,0.16666666666666666,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Oregon,OR,Food,Grocery store/bakery/deli/convenience store;Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,12.0,0.0,0.0,-0.013583702597609605,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Washington,WA,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,2.0,0.0,-0.01677964583366879,0.3290133392649936,-0.09101070221646372,0.2857142857142857,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Virginia,VA,Food,Other,Norovirus Genogroup I;Norovirus Genogroup II,Norovirus,Multiple,"potato, mashed;chicken, other;caesar salad",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,65.0,1.0,0.0,0.02029329570461772,0.07220121886936216,-0.09101070221646372,0.015384615384615385,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Arizona,AZ,Food,Restaurant: Other,Other - Bacterium,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,1.0,0.0,-0.018697211775304298,0.07220121886936216,-0.09101070221646372,0.25,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Arizona,AZ,Food,Restaurant: Other,Clostridium perfringens,Clostridium,Multiple,"burrito, bean",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,52.0,0.0,0.0,0.011983843290863848,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Nevada,NV,Food,Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,30.0,2.0,0.0,-0.002078306947796552,0.3290133392649936,-0.09101070221646372,0.06666666666666667,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Washington,WA,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,28.0,0.0,0.0,-0.0033566842422202248,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Florida,FL,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,13.0,0.0,0.0,-0.01294451395039777,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Idaho,ID,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Iowa,IA,Food,School/college/university,Norovirus Genogroup I,Norovirus,Multiple,"sandwich, deli",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,130.0,0.0,0.0,0.06184055777338708,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Iowa,IA,Food,Restaurant: Other,Salmonella enterica,Salmonella,Chicken,"chicken, grilled",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,20.0,2.0,0.0,-0.008470193419914916,0.3290133392649936,-0.09101070221646372,0.1,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Colorado,CO,Food,Caterer,Norovirus Genogroup I,Norovirus,Not Applicable,"mixed vegetables, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,84.0,0.0,0.0,0.03243788000164261,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Bacillus cereus;Clostridium perfringens,Clostridium,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Colorado,CO,Food,Caterer;Other,Norovirus Genogroup I,Norovirus,Chicken,"chicken, other",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,35.0,0.0,0.0,0.0011176362882626297,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Louisiana,LA,Food,Restaurant: Other,Other - Chemical/Toxin,Other,Grains-beans,"rice, white",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Florida,FL,Food,Other,Unknown,Unknown,Multiple,"seafood dish, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Nevada,NV,Food,Hospital,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,78.0,0.0,0.0,0.02860274811837159,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,New Hampshire,NH,Food,Private home/residence,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,8.0,0.0,0.0,-0.01614045718645695,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Office/indoor workplace,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,3.0,0.0,-0.015501268539245116,0.585825459660625,-0.09101070221646372,0.3333333333333333,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Unknown,Unknown,Multiple,"soup, beef-based;mussels, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Unknown,Unknown,Vegetable Row Crops,"lettuce, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,10.0,1.0,0.0,-0.014862079892033279,0.07220121886936216,-0.09101070221646372,0.1,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Camp,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,20.0,0.0,0.0,-0.008470193419914916,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Michigan,MI,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,8.0,0.0,0.0,-0.01614045718645695,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Colorado,CO,Food,Long-term care/nursing home/assisted living facility,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,49.0,0.0,0.0,0.01006627734922834,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Arizona,AZ,Food,Restaurant: Other,Unknown,Unknown,Multiple,"pizza, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Arizona,AZ,Food,Caterer,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Office/indoor workplace,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,30.0,0.0,0.0,-0.002078306947796552,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,19.0,1.0,0.0,-0.009109382067126751,0.07220121886936216,-0.09101070221646372,0.05263157894736842,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Other - Bacterium,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Other - Bacterium,Other,Multiple,"spaghetti, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,18.0,0.0,0.0,-0.009748570714338588,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Private home/residence;Restaurant: Other;Grocery store/bakery/deli/convenience store,Unknown,Unknown,Not Applicable,buffet,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,19.0,0.0,0.0,-0.009109382067126751,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,8.0,0.0,0.0,-0.01614045718645695,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,"sausage, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Texas,TX,Food,Unknown,Campylobacter jejuni,Campylobacter,Multiple,green salad,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Missouri,MO,Food,Restaurant: Other,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Missouri,MO,Food,Caterer,Campylobacter unknown,Campylobacter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,1.0,0.0,-0.01805802312809246,0.07220121886936216,-0.09101070221646372,0.2,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Other,Unknown,Unknown,Multiple,"doughnuts, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Maryland,MD,Food,Restaurant: Other,Unknown,Unknown,Multiple,yogurt sauce,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,16.0,1.0,0.0,-0.01102694800876226,0.07220121886936216,-0.09101070221646372,0.0625,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Multiple,lettuce-based salads unspecified,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,67.0,0.0,0.0,0.02157167299904139,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Florida,FL,Food,Restaurant: Other,Unknown,Unknown,Multiple,"sandwich, deli",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,14.0,0.0,0.0,-0.012305325303185934,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Norovirus Genogroup I,Norovirus,Multiple,cheese ball,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Grocery store/bakery/deli/convenience store,Norovirus Genogroup I,Norovirus,Multiple,"cake, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,12.0,0.0,0.0,-0.013583702597609605,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Private home/residence,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Private home/residence,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Ohio,OH,Food,Restaurant: Other,Unknown,Unknown,Multiple,"sandwich, submarine",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,25.0,0.0,0.0,-0.005274250183855734,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Pennsylvania,PA,Food,Caterer,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,14.0,0.0,0.0,-0.012305325303185934,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Kansas,KS,Food,Restaurant: Other,Unknown,Unknown,Multiple,"pizza, meat",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Kansas,KS,Food,Caterer,Bacillus cereus;Clostridium perfringens,Clostridium,Multiple,"beef/steak dish, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,14.0,0.0,0.0,-0.012305325303185934,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Pennsylvania,PA,Food,Unknown,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,35.0,0.0,0.0,0.0011176362882626297,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Pennsylvania,PA,Food,Unknown,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,23.0,0.0,0.0,-0.006552627478279407,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,4,2004-04-01,Spring,Virginia,VA,Food,Caterer,Norovirus unknown,Norovirus,Multiple,pasta salad,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,8.0,0.0,0.0,-0.01614045718645695,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,California,CA,Food,Restaurant: Other,Bacillus cereus;Clostridium perfringens,Clostridium,Multiple,"burrito, beef",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,4,2004-04-01,Spring,Guam,GU,Water,Unknown,Leptospira unknown,Unknown,Not Applicable,Not Applicable,Recreational water -- untreated,River/Stream,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
2004,4,2004-04-01,Spring,New Jersey,NJ,Water,Community/municipality,Sodium Hydroxide,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
2004,4,2004-04-01,Spring,North Carolina,NC,Food,Long-term care/nursing home/assisted living facility,Norovirus Genogroup I,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,31.0,0.0,0.0,-0.0014391183005847156,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2004,5,2004-05-01,Spring,Florida,FL,Food,Restaurant: Other,Unknown,Unknown,Multiple,"taco, beef",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2004,5,2004-05-01,Spring,Florida,FL,Water,Unknown,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Recreational water -- treated,Pool - Other Swimming Pool,Recreational Water,Not Applicable,Other/Unknown,42.0,0.0,0.0,0.005591956818745484,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
2004,5,2004-05-01,Spring,New York,NY,Water,Hospital,Legionella pneumophila,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,2.0,2.0,0.0,-0.01997558906972797,0.3290133392649936,-0.09101070221646372,1.0,0.0,Missing,Present,0,1,0
