"Date","Year","Month","season","State","state_abbr","Primary Mode","Etiology","Illnesses","Hospitalizations","Deaths","outbreak_severity","Water Exposure","Water Type","Animal Type","is_food_related","is_water_related","is_animal_related"
"2000-12",2000,12,"Winter","Hawaii","HI","Food","Scombroid toxin",2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Hawaii","HI","Food","Clostridium perfringens",14,0,0,14,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Hawaii","HI","Food","Ciguatoxin",2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Georgia","GA","Food","Norovirus Genogroup I",97,0,0,97,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Georgia","GA","Food",NA,30,0,0,30,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food","Shigella unknown",2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food","Bacillus cereus",3,0,0,3,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,3,1,0,4,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food","Staphylococcus aureus",3,0,0,3,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food","Norovirus Genogroup I",18,0,0,18,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,5,0,0,5,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food","Bacillus cereus",2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food","Other - Chemical/Toxin",2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,9,1,0,10,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Connecticut","CT","Food","Norovirus Genogroup I",55,1,0,56,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Colorado","CO","Food","Clostridium perfringens",27,0,0,27,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,3,1,0,4,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,8,0,0,8,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Clostridium perfringens",20,0,0,20,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Clostridium perfringens",18,0,0,18,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,8,0,0,8,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,69,0,0,69,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Salmonella enterica",4,0,0,4,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Norovirus Genogroup I",42,0,0,42,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Clostridium perfringens",270,0,0,270,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,15,0,0,15,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food",NA,15,0,0,15,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Salmonella enterica",5,3,0,8,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","California","CA","Food","Norovirus Genogroup I",15,0,0,15,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Alabama","AL","Food",NA,7,0,0,7,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Alaska","AK","Food","Norovirus Genogroup I",20,0,0,20,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Maryland","MD","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Vermont","VT","Food",NA,20,0,0,20,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Texas","TX","Food","Norovirus unknown",8,0,0,8,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Vermont","VT","Food","Salmonella enterica",6,0,0,6,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Ohio","OH","Food","Salmonella enterica",3,0,0,3,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Ohio","OH","Food","Norovirus Genogroup II",13,0,0,13,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Maryland","MD","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2000-12",2000,12,"Winter","Florida","FL","Water","Cryptosporidium parvum",5,0,0,5,"Drinking water","Community",NA,0,1,0
"2000-12",2000,12,"Winter","Minnesota","MN","Water","Pseudomonas aeruginosa",16,0,0,16,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"2000-12",2000,12,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Illinois","IL","Food",NA,20,0,0,20,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Illinois","IL","Food","Norovirus Genogroup I",10,0,0,10,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Illinois","IL","Food","Salmonella enterica",22,0,0,22,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Illinois","IL","Food","Bacillus cereus;Staphylococcus aureus",2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Tennessee","TN","Food","Norovirus Genogroup II",811,0,0,811,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Tennessee","TN","Food","Bacillus cereus",3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Illinois","IL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Connecticut","CT","Food","Salmonella enterica",6,1,0,7,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Minnesota","MN","Food","Clostridium perfringens",18,0,0,18,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Bacillus cereus;Clostridium perfringens",7,0,0,7,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Norovirus Genogroup I",22,0,0,22,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Michigan","MI","Food","Norovirus unknown",60,0,0,60,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Michigan","MI","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Michigan","MI","Food","Norovirus Genogroup II",24,0,0,24,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Salmonella enterica",14,0,0,14,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Michigan","MI","Food","Other - Virus",30,1,0,31,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Norovirus Genogroup II",14,0,0,14,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Norovirus unknown",28,0,0,28,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Norovirus unknown",4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Washington","WA","Food","Norovirus unknown",4,1,0,5,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Georgia","GA","Food","Norovirus Genogroup I",95,0,0,95,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Bacillus cereus",2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Cyclospora cayetanensis",39,6,0,45,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,8,0,0,8,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Michigan","MI","Food",NA,30,1,0,31,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Michigan","MI","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Staphylococcus aureus",4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Salmonella enterica",3,3,0,6,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Norovirus unknown",81,0,0,81,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Washington","WA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Washington","WA","Food","Norovirus Genogroup I",3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","New York","NY","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Texas","TX","Food",NA,16,1,0,17,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Texas","TX","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,7,0,0,7,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food",NA,5,1,0,6,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Washington","WA","Food","Shigella sonnei",11,1,0,12,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Oregon","OR","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Oregon","OR","Food","Norovirus Genogroup I",89,0,0,89,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Oregon","OR","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Washington","WA","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Multistate",NA,"Food","Cyclospora cayetanensis",3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",166,1,0,167,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Minnesota","MN","Food","Bacillus cereus;Clostridium perfringens",12,0,0,12,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Florida","FL","Food","Hepatitis A",40,14,1,55,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Tennessee","TN","Food","Norovirus Genogroup II",10,0,0,10,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food","Staphylococcus aureus",43,0,0,43,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food","Bacillus cereus",2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food","Norovirus Genogroup I",9,0,0,9,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food","Salmonella enterica",9,1,0,10,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food","Salmonella enterica",4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Colorado","CO","Food","Norovirus Genogroup I",100,0,0,100,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Colorado","CO","Food","Norovirus Genogroup I",44,0,0,44,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Wisconsin","WI","Food","Norovirus Genogroup I",27,0,0,27,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Wisconsin","WI","Food","Norovirus Genogroup I",44,0,0,44,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Kansas","KS","Food","Norovirus unknown",36,0,0,36,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Mississippi","MS","Food",NA,10,0,0,10,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Mississippi","MS","Food",NA,14,0,0,14,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Washington","WA","Food","Norovirus Genogroup I",10,0,0,10,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Multistate",NA,"Food","Norovirus Genogroup I",13,0,0,13,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Hawaii","HI","Food","Scombroid toxin",4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","New Jersey","NJ","Food","Norovirus Genogroup I",21,1,0,22,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Utah","UT","Food","Salmonella enterica",4,0,0,4,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food",NA,12,0,0,12,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Norovirus unknown",25,0,0,25,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Salmonella enterica",19,0,0,19,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Norovirus Genogroup I",88,0,0,88,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Yersinia enterocolitica",14,0,0,14,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food",NA,9,0,0,9,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Bacillus cereus;Clostridium perfringens",14,0,0,14,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","California","CA","Food","Norovirus Genogroup I",12,0,0,12,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Pennsylvania","PA","Food",NA,13,0,0,13,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Pennsylvania","PA","Food",NA,11,2,0,13,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maine","ME","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Alaska","AK","Food","Clostridium botulinum",4,4,0,8,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Virginia","VA","Food",NA,24,0,0,24,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup II",15,0,0,15,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup II",8,0,0,8,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup II",250,1,0,251,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup I",50,0,0,50,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup II",27,0,0,27,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food",NA,16,0,0,16,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup II",16,1,0,17,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Ohio","OH","Food","Norovirus Genogroup II",73,0,0,73,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Maryland","MD","Food","Salmonella enterica",5,2,0,7,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Hawaii","HI","Food","Salmonella enterica",22,3,0,25,NA,NA,NA,1,0,0
"2001-01",2001,1,"Winter","Wisconsin","WI","Water","Campylobacter jejuni",13,2,0,15,"Drinking water","Individual/Private",NA,0,1,0
"2001-01",2001,1,"Winter","Wyoming","WY","Water","Norovirus other",230,1,0,231,"Drinking water","Other",NA,0,1,0
"2001-01",2001,1,"Winter","Illinois","IL","Food","Norovirus Genogroup II",23,0,0,23,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food",NA,30,0,0,30,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Illinois","IL","Food","Norovirus Genogroup I",6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Illinois","IL","Food","Bacillus cereus;Clostridium perfringens",3,0,0,3,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Illinois","IL","Food","Norovirus Genogroup I",14,0,0,14,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Connecticut","CT","Food","Norovirus unknown",20,0,0,20,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",80,0,0,80,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",4,0,0,4,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",4,0,0,4,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Michigan","MI","Food","Norovirus unknown",9,0,0,9,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Norovirus Genogroup I",86,0,0,86,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Michigan","MI","Food",NA,7,0,0,7,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Michigan","MI","Food","Other - Virus",223,0,0,223,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Norovirus unknown",2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,5,0,0,5,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Norovirus unknown",6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Georgia","GA","Food","Norovirus Genogroup I",80,3,0,83,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Georgia","GA","Food","Staphylococcus aureus",12,4,0,16,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Texas","TX","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Salmonella enterica",2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,1,0,3,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Iowa","IA","Food","Norovirus unknown",22,0,0,22,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Norovirus unknown",2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Norovirus unknown",5,0,0,5,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Norovirus unknown",2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Clostridium perfringens",2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Washington","WA","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Norovirus unknown",9,0,0,9,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,7,0,0,7,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,3,0,0,3,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Texas","TX","Food",NA,144,2,0,146,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Washington","WA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Washington","WA","Food","Salmonella enterica",15,14,0,29,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","New York","NY","Food",NA,18,0,0,18,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Washington","WA","Food","Norovirus Genogroup II",5,0,0,5,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",8,0,0,8,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Minnesota","MN","Food","Norovirus Genogroup I",23,0,0,23,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Indiana","IN","Food","Norovirus Genogroup I",21,0,0,21,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","New York","NY","Food",NA,18,0,0,18,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Maryland","MD","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Maryland","MD","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Maryland","MD","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Oregon","OR","Food",NA,9,1,0,10,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Colorado","CO","Food","Bacillus cereus",10,0,0,10,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Colorado","CO","Food","Norovirus Genogroup I",12,0,0,12,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Colorado","CO","Food","Clostridium perfringens",59,0,0,59,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Colorado","CO","Food","Salmonella enterica",6,1,0,7,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Kansas","KS","Food","Norovirus unknown",51,0,0,51,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Kansas","KS","Food","Salmonella enterica",4,1,0,5,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","West Virginia","WV","Food","Norovirus Genogroup I",18,0,0,18,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Washington","WA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Virginia","VA","Food","Norovirus Genogroup I",19,1,0,20,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Virginia","VA","Food","Norovirus Genogroup I",27,1,0,28,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Virginia","VA","Food","Clostridium perfringens",26,0,0,26,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Scombroid toxin",2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Salmonella enterica",6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food",NA,7,0,0,7,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Norovirus Genogroup I",8,0,0,8,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Norovirus Genogroup I",8,0,0,8,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Clostridium perfringens",9,0,0,9,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Norovirus Genogroup I",39,0,0,39,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Vibrio parahaemolyticus",3,1,0,4,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Clostridium perfringens",27,0,0,27,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","California","CA","Food","Norovirus Genogroup I",11,0,0,11,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Pennsylvania","PA","Food",NA,13,0,0,13,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Pennsylvania","PA","Food",NA,12,0,0,12,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Pennsylvania","PA","Food","Clostridium perfringens",31,0,0,31,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Multistate",NA,"Food","Salmonella enterica",32,3,0,35,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food","Plant/Herbal toxins",4,4,0,8,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Florida","FL","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2001-02",2001,2,"Winter","Colorado","CO","Water","Giardia duodenalis",6,0,0,6,"Drinking water","Community",NA,0,1,0
"2001-02",2001,2,"Winter","Maine","ME","Water","Pseudomonas aeruginosa",21,0,0,21,"Recreational water -- treated","Hot Tub/Spa/Whirlpool;Pool - Other Swimming Pool",NA,0,1,0
"2001-02",2001,2,"Winter","Minnesota","MN","Water","Legionella unknown",2,2,1,5,"Drinking water","Community",NA,0,1,0
"2001-02",2001,2,"Winter","Nevada","NV","Water","Legionella pneumophila",20,18,1,39,"Drinking water","Community",NA,0,1,0
