"Year","Month","Date","Season","State","State_abbr","Setting","Etiology","Etiology_group","IFSAC_category","Food_vehicle","Water_exposure","Water_type","Water_type_group","Animal_type","Animal_type_group","Illnesses","Hospitalizations","Deaths","Hospitalizations_std","Deaths_std","Illnesses_std","Hosp_per_ill","Death_per_ill","Food_vehicle_missing","Water_exposure_missing","is_food_related","is_water_related","is_animal_related"
2011,12,"2011-12","Winter","Arizona","AZ","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",24,1,0,0.0719320156624101,-0.0910801876596986,-0.00591382187987257,0.0416666666666667,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",13,1,0,0.0719320156624101,-0.0910801876596986,-0.0129452130034056,0.0769230769230769,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",17,0,0,-0.184606023516803,-0.0910801876596986,-0.010388343503939,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",70,0,0,-0.184606023516803,-0.0910801876596986,0.0234901773639928,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","California","CA","Private home/residence","Other - Chemical/Toxin","Other","Fish","fish, roe",NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Present","Missing",1,0,0
2011,12,"2011-12","Winter","California","CA","Restaurant: Sit-down dining","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus","Other","fruit punch, unspecified",NA,NA,"Other",NA,"Other/Unknown",14,1,0,0.0719320156624101,-0.0910801876596986,-0.012305995628539,0.0714285714285714,0,"Present","Missing",1,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",97,13,2,3.15038848581297,4.78746863557713,0.0407490464853921,0.134020618556701,0.0206185567010309,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","New Hampshire","NH","Unknown","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",58,1,0,0.0719320156624101,-0.0910801876596986,0.0158195688655932,0.0172413793103448,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","New Hampshire","NH","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",23,0,0,-0.184606023516803,-0.0910801876596986,-0.00655303925473921,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","New Hampshire","NH","Unknown","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",70,0,0,-0.184606023516803,-0.0910801876596986,0.0234901773639928,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","New Hampshire","NH","Unknown","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Arizona","AZ","Hotel/motel","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",43,9,0,2.12423632909612,-0.0910801876596986,0.00623130824259357,0.209302325581395,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",33,0,0,-0.184606023516803,-0.0910801876596986,-0.000160865506072819,0,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","Florida","FL","Private home/residence","Ciguatoxin","Other","Fish","fish, baracuda",NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Present","Missing",1,0,0
2011,12,"2011-12","Winter","Nebraska","NE","Unknown","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",78,2,0,0.328470054841623,-0.0910801876596986,0.0286039163629259,0.0256410256410256,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Arizona","AZ","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",9,0,0,-0.184606023516803,-0.0910801876596986,-0.0155020825028722,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Nebraska","NE","Unknown","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",15,1,0,0.0719320156624101,-0.0910801876596986,-0.0116667782536723,0.0666666666666667,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",58,7,0,1.61116025073769,-0.0910801876596986,0.0158195688655932,0.120689655172414,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,3,2,0.585008094020837,4.78746863557713,0.00111756924366046,0.0857142857142857,0.0571428571428571,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",23,0,0,-0.184606023516803,-0.0910801876596986,-0.00655303925473921,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Colorado","CO","Correctional/detention facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",33,0,0,-0.184606023516803,-0.0910801876596986,-0.000160865506072819,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Oregon","OR","Hospital","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",59,0,0,-0.184606023516803,-0.0910801876596986,0.0164587862404598,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Colorado","CO","Restaurant: Sit-down dining","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","Arizona","AZ","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Arizona","AZ","Private home/residence","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","North Carolina","NC","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",60,1,1,0.0719320156624101,2.34819422395872,0.0170980036153264,0.0166666666666667,0.0166666666666667,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","North Carolina","NC","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",10,2,0,0.328470054841623,-0.0910801876596986,-0.0148628651280055,0.2,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","North Carolina","NC","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",15,0,0,-0.184606023516803,-0.0910801876596986,-0.0116667782536723,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","North Carolina","NC","Unknown","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Massachusetts","MA","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",18,1,0,0.0719320156624101,-0.0910801876596986,-0.0097491261290724,0.0555555555555556,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Massachusetts","MA","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","New Jersey","NJ","Restaurant: Sit-down dining","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","Massachusetts","MA","Restaurant: Fast-food (drive up service or pay at counter)","Unknown","Unknown","Multiple","Submarine Sandwich",NA,NA,"Other",NA,"Other/Unknown",38,2,0,0.328470054841623,-0.0910801876596986,0.00303522136826038,0.0526315789473684,0,"Present","Missing",1,0,0
2011,12,"2011-12","Winter","Colorado","CO","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",87,1,0,0.0719320156624101,-0.0910801876596986,0.0343568727367257,0.0114942528735632,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","Colorado","CO","Unknown","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",48,0,0,-0.184606023516803,-0.0910801876596986,0.00942739511692677,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Massachusetts","MA","Hospital","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",78,0,0,-0.184606023516803,-0.0910801876596986,0.0286039163629259,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Massachusetts","MA","Other","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",45,1,0,0.0719320156624101,-0.0910801876596986,0.00750974299232685,0.0222222222222222,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Missouri","MO","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",79,0,0,-0.184606023516803,-0.0910801876596986,0.0292431337377926,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Missouri","MO","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",96,2,0,0.328470054841623,-0.0910801876596986,0.0401098291105254,0.0208333333333333,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Missouri","MO","Other","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Missouri","MO","Other","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",17,1,0,0.0719320156624101,-0.0910801876596986,-0.010388343503939,0.0588235294117647,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",73,5,0,1.09808417237926,-0.0910801876596986,0.0254078294885927,0.0684931506849315,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,0,0,-0.184606023516803,-0.0910801876596986,0.00111756924366046,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Pennsylvania","PA","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,0,0,-0.184606023516803,-0.0910801876596986,0.00111756924366046,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","West Virginia","WV","Long-term care/nursing home/assisted living facility","Clostridium other;Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",48,0,0,-0.184606023516803,-0.0910801876596986,0.00942739511692677,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","West Virginia","WV","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",48,0,0,-0.184606023516803,-0.0910801876596986,0.00942739511692677,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","West Virginia","WV","Long-term care/nursing home/assisted living facility","Clostridium unknown","Clostridium",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,1,0,0.0719320156624101,-0.0910801876596986,-0.0174197346274721,0.166666666666667,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Pennsylvania","PA","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",20,2,0,0.328470054841623,-0.0910801876596986,-0.00847069137933913,0.1,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",58,0,0,-0.184606023516803,-0.0910801876596986,0.0158195688655932,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Ohio","OH","Fee-based facility/membership club","Legionella pneumophila","Other",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",2,2,0,0.328470054841623,-0.0910801876596986,-0.0199766041269386,1,0,"Missing","Present",0,1,0
2011,12,"2011-12","Winter","Massachusetts","MA","Long-term care/nursing home/assisted living facility","Clostridium other;Cryptosporidium unknown;Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",129,0,0,-0.184606023516803,-0.0910801876596986,0.0612040024811245,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",60,1,0,0.0719320156624101,-0.0910801876596986,0.0170980036153264,0.0166666666666667,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",99,0,0,-0.184606023516803,-0.0910801876596986,0.0420274812351254,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Nevada","NV","Unknown","Sapovirus","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",528,0,0,-0.184606023516803,-0.0910801876596986,0.316251735052913,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",42,1,0,0.0719320156624101,-0.0910801876596986,0.00559209086772693,0.0238095238095238,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","New Hampshire","NH","Unknown","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",39,1,0,0.0719320156624101,-0.0910801876596986,0.00367443874312702,0.0256410256410256,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",80,3,0,0.585008094020837,-0.0910801876596986,0.0298823511126592,0.0375,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Connecticut","CT","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",41,1,0,0.0719320156624101,-0.0910801876596986,0.00495287349286029,0.024390243902439,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Connecticut","CT","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,0,0,-0.184606023516803,-0.0910801876596986,0.00111756924366046,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","South Carolina","SC","Correctional/detention facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",34,0,0,-0.184606023516803,-0.0910801876596986,0.00047835186879382,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","South Carolina","SC","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",30,1,0,0.0719320156624101,-0.0910801876596986,-0.00207851763067274,0.0333333333333333,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",140,3,1,0.585008094020837,2.34819422395872,0.0682353936046576,0.0214285714285714,0.00714285714285714,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Michigan","MI","Restaurant: Sit-down dining","Escherichia coli, Shiga toxin-producing","Other","Vegetable Row Crops","pizza, tostada;sandwich, submarine",NA,NA,"Other",NA,"Other/Unknown",22,4,0,0.84154613320005,-0.0910801876596986,-0.00719225662960585,0.181818181818182,0,"Present","Missing",1,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Ohio","OH","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",24,0,0,-0.184606023516803,-0.0910801876596986,-0.00591382187987257,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Georgia","GA","Restaurant: Sit-down dining","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",32,0,0,-0.184606023516803,-0.0910801876596986,-0.000800082880939458,0,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","New York","NY","Restaurant: Fast-food (drive up service or pay at counter)","Unknown","Unknown","Chicken","chicken, buffalo wings",NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Present","Missing",1,0,0
2011,12,"2011-12","Winter","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",25,0,0,-0.184606023516803,-0.0910801876596986,-0.00527460450500593,0,0,"Missing","Missing",0,0,0
2011,12,"2011-12","Winter","Michigan","MI","Restaurant: Sit-down dining","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",1,0,0
2011,12,"2011-12","Winter","California","CA","Restaurant: Other","Unknown","Unknown","Multiple","potato, mashed",NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Present","Missing",1,0,0
